data;1THB;1USD;1AUD;1HKD;1CAD;1NZD;1SGD;1EUR;100HUF;1CHF;1GBP;1UAH;100JPY;1CZK;1DKK;100ISK;1NOK;1SEK;1HRK;1RON;1BGN;1TRY;1ILS;100CLP;1PHP;1MXN;1ZAR;1BRL;1MYR;1RUB;10000IDR;100INR;100KRW;1CNY;1XDR;nr tabeli;pe³ny numer tabeli;
20161031;0,1128;3,9488;3,0042;0,5092;2,9509;2,8247;2,8374;4,3267;1,4005;3,9953;4,8061;0,1547;3,7605;0,1601;0,5816;3,4977;0,4777;0,4382;0,5762;0,9603;2,2122;1,2714;1,0266;0,6039;0,0815;0,2088;0,2895;1,2321;0,9412;0,0625;3,0271;5,9156;0,3450;0,5830;5,4340;211;211/A/NBP/2016;
20161102;0,1112;3,8954;2,9777;0,5023;2,9099;2,8258;2,8067;4,3169;1,3996;4,0066;4,7780;0,1525;3,7623;0,1597;0,5803;3,5068;0,4759;0,4359;0,5749;0,9585;2,2072;1,2495;1,0222;0,5982;0,0804;0,2008;0,2890;1,2020;0,9302;0,0613;2,9832;5,8344;0,3396;0,5761;5,3945;212;212/A/NBP/2016;
20161103;0,1114;3,8965;2,9896;0,5025;2,9132;2,8445;2,8132;4,3238;1,4036;4,0067;4,8165;0,1522;3,7867;0,1600;0,5810;3,5067;0,4765;0,4380;0,5755;0,9611;2,2107;1,2522;1,0220;0,5998;0,0805;0,2010;0,2889;1,1984;0,9312;0,0612;2,9803;5,8398;0,3411;0,5761;5,3903;213;213/A/NBP/2016;
20161104;0,1111;3,8862;2,9838;0,5011;2,8983;2,8438;2,8047;4,3133;1,4058;3,9888;4,8502;0,1519;3,7748;0,1596;0,5797;3,5067;0,4750;0,4333;0,5741;0,9579;2,2053;1,2369;1,0208;0,5964;0,0802;0,2020;0,2875;1,1921;0,9250;0,0610;2,9732;5,8248;0,3398;0,5751;5,3932;214;214/A/NBP/2016;
20161107;0,1118;3,9132;3,0042;0,5046;2,9207;2,8578;2,8152;4,3283;1,4140;4,0029;4,8510;0,1531;3,7442;0,1601;0,5817;3,5304;0,4761;0,4343;0,5761;0,9621;2,2130;1,2407;1,0276;0,5980;0,0804;0,2098;0,2906;1,2102;0,9289;0,0613;2,9900;5,8629;0,3423;0,5775;5,4050;215;215/A/NBP/2016;
20161108;0,1121;3,9169;3,0196;0,5051;2,9326;2,8756;2,8191;4,3285;1,4140;4,0159;4,8662;0,1533;3,7488;0,1602;0,5817;3,5263;0,4762;0,4354;0,5762;0,9612;2,2131;1,2332;1,0273;0,5997;0,0805;0,2108;0,2922;1,2238;0,9318;0,0615;2,9942;5,8779;0,3452;0,5777;5,4040;216;216/A/NBP/2016;
20161109;0,1126;3,9305;3,0138;0,5070;2,9275;2,8646;2,8250;4,3455;1,4229;4,0164;4,8727;0,1538;3,7995;0,1607;0,5839;3,5546;0,4771;0,4351;0,5791;0,9635;2,2219;1,2308;1,0342;0,6072;0,0807;0,1959;0,2897;1,2361;0,9283;0,0616;3,0014;5,9130;0,3412;0,5801;5,4305;217;217/A/NBP/2016;
20161110;0,1135;3,9856;3,0709;0,5140;2,9676;2,8973;2,8400;4,3424;1,4166;4,0351;4,9390;0,1558;3,7538;0,1608;0,5836;3,5564;0,4802;0,4405;0,5788;0,9647;2,2203;1,2421;1,0391;0,6139;0,0815;0,1997;0,2971;1,2308;0,9311;0,0628;3,0341;5,9895;0,3452;0,5865;5,4499;218;218/A/NBP/2016;
20161114;0,1151;4,0805;3,0800;0,5259;3,0059;2,8927;2,8820;4,3892;1,4188;4,0998;5,0919;0,1582;3,7830;0,1624;0,5898;3,6095;0,4811;0,4463;0,5845;0,9725;2,2442;1,2429;1,0593;0,6122;0,0829;0,1953;0,2835;1,2029;0,9450;0,0617;3,0546;6,0279;0,3478;0,5962;5,5255;219;219/A/NBP/2016;
20161115;0,1154;4,0837;3,0850;0,5265;3,0193;2,9051;2,8949;4,4098;1,4229;4,1046;5,0734;0,1567;3,7731;0,1632;0,5924;3,6295;0,4848;0,4473;0,5867;0,9768;2,2547;1,2472;1,0630;0,6087;0,0831;0,1999;0,2879;1,1874;0,9430;0,0624;3,0558;6,0317;0,3503;0,5960;5,5903;220;220/A/NBP/2016;
20161116;0,1167;4,1380;3,1083;0,5335;3,0723;2,9308;2,9212;4,4345;1,4278;4,1268;5,1564;0,1572;3,7792;0,1640;0,5958;3,6664;0,4895;0,4502;0,5899;0,9821;2,2674;1,2499;1,0750;0,6185;0,0839;0,2028;0,2905;1,2018;0,9509;0,0633;3,0938;6,0993;0,3529;0,6023;5,6170;221;221/A/NBP/2016;
20161117;0,1167;4,1375;3,0908;0,5336;3,0836;2,9374;2,9226;4,4386;1,4324;4,1372;5,1630;0,1592;3,7938;0,1639;0,5964;3,6759;0,4884;0,4513;0,5904;0,9823;2,2695;1,2486;1,0758;0,6130;0,0836;0,2049;0,2903;1,2004;0,9517;0,0639;3,0953;6,1020;0,3521;0,6023;5,6370;222;222/A/NBP/2016;
20161118;0,1178;4,1968;3,0953;0,5411;3,1013;2,9500;2,9447;4,4484;1,4343;4,1578;5,2049;0,1623;3,7925;0,1646;0,5979;3,6886;0,4879;0,4526;0,5908;0,9850;2,2745;1,2346;1,0837;0,6203;0,0843;0,2030;0,2879;1,2228;0,9538;0,0644;3,1258;6,1548;0,3543;0,6094;5,6535;223;223/A/NBP/2016;
20161121;0,1176;4,1748;3,0663;0,5383;3,0989;2,9301;2,9299;4,4390;1,4357;4,1345;5,1497;0,1620;3,7684;0,1640;0,5966;3,6853;0,4881;0,4523;0,5890;0,9844;2,2696;1,2344;1,0787;0,6154;0,0838;0,2037;0,2924;1,2357;0,9518;0,0650;3,1100;6,1295;0,3534;0,6054;5,6624;224;224/A/NBP/2016;
20161122;0,1172;4,1507;3,0767;0,5353;3,1023;2,9379;2,9176;4,4199;1,4339;4,1152;5,1792;0,1618;3,7487;0,1633;0,5941;3,6710;0,4883;0,4510;0,5864;0,9799;2,2598;1,2373;1,0750;0,6146;0,0834;0,2041;0,2951;1,2259;0,9477;0,0653;3,0882;6,0905;0,3529;0,6029;5,6342;225;225/A/NBP/2016;
20161123;0,1169;4,1588;3,0886;0,5362;3,0931;2,9345;2,9165;4,4131;1,4282;4,1111;5,1465;0,1624;3,7463;0,1632;0,5932;3,6684;0,4870;0,4506;0,5863;0,9775;2,2564;1,2251;1,0767;0,6140;0,0834;0,2017;0,2956;1,2388;0,9463;0,0647;3,0844;6,0699;0,3534;0,6029;5,6333;226;226/A/NBP/2016;
20161124;0,1175;4,1880;3,1044;0,5400;3,1052;2,9362;2,9301;4,4261;1,4258;4,1236;5,2176;0,1637;3,7115;0,1637;0,5950;3,6946;0,4877;0,4533;0,5878;0,9816;2,2630;1,2302;1,0814;0,6184;0,0840;0,2031;0,2969;1,2185;0,9491;0,0651;3,0895;6,0995;0,3552;0,6056;5,6506;227;227/A/NBP/2016;
20161125;0,1167;4,1628;3,0981;0,5366;3,0861;2,9292;2,9129;4,4106;1,4244;4,1073;5,1917;0,1620;3,6821;0,1632;0,5930;3,6816;0,4855;0,4512;0,5857;0,9774;2,2551;1,2107;1,0747;0,6143;0,0835;0,2013;0,2947;1,2263;0,9457;0,0646;3,0794;6,0836;0,3538;0,6016;5,6308;228;228/A/NBP/2016;
20161128;0,1167;4,1521;3,1027;0,5354;3,0809;2,9415;2,9121;4,4190;1,4246;4,1094;5,1654;0,1618;3,7012;0,1634;0,5941;3,6886;0,4857;0,4517;0,5864;0,9798;2,2594;1,2153;1,0746;0,6116;0,0833;0,2018;0,2993;1,2138;0,9475;0,0640;3,0689;6,0431;0,3545;0,6012;5,6415;229;229/A/NBP/2016;
20161129;0,1172;4,1827;3,1213;0,5393;3,1101;2,9664;2,9295;4,4328;1,4245;4,1235;5,2163;0,1634;3,7149;0,1639;0,5958;3,7064;0,4883;0,4536;0,5879;0,9816;2,2665;1,2233;1,0893;0,6188;0,0840;0,2023;0,2993;1,2296;0,9505;0,0644;3,0819;6,0928;0,3567;0,6064;5,6594;230;230/A/NBP/2016;
20161130;0,1170;4,1721;3,1148;0,5380;3,1112;2,9842;2,9255;4,4384;1,4273;4,1159;5,2112;0,1632;3,6908;0,1640;0,5966;3,7251;0,4902;0,4553;0,5888;0,9836;2,2693;1,2190;1,0887;0,6201;0,0839;0,2029;0,2982;1,2096;0,9517;0,0643;3,0787;6,0908;0,3561;0,6061;5,6743;231;231/A/NBP/2016;
20161201;0,1176;4,1987;3,1046;0,5412;3,1293;2,9727;2,9377;4,4620;1,4248;4,1409;5,2637;0,1636;3,6768;0,1648;0,5997;3,7433;0,4952;0,4554;0,5918;0,9874;2,2814;1,2135;1,0960;0,6209;0,0844;0,2040;0,2993;1,2305;0,9568;0,0655;3,0985;6,1401;0,3592;0,6089;5,6798;232;232/A/NBP/2016;
20161202;0,1184;4,2150;3,1306;0,5435;3,1695;2,9911;2,9629;4,4885;1,4280;4,1705;5,3115;0,1628;3,7077;0,1660;0,6033;3,7766;0,5000;0,4573;0,5949;0,9945;2,2949;1,2009;1,1011;0,6256;0,0849;0,2027;0,2988;1,1786;0,9468;0,0656;3,1169;6,1783;0,3595;0,6122;5,7160;233;233/A/NBP/2016;
20161205;0,1184;4,2213;3,1364;0,5444;3,1681;2,9956;2,9631;4,4897;1,4319;4,1639;5,3653;0,1618;3,6981;0,1660;0,6035;3,7824;0,5006;0,4582;0,5957;0,9964;2,2955;1,1934;1,1056;0,6296;0,0850;0,2043;0,3051;1,2149;0,9492;0,0662;3,1434;6,1931;0,3599;0,6132;5,7170;234;234/A/NBP/2016;
20161206;0,1174;4,1825;3,1129;0,5393;3,1553;2,9799;2,9466;4,5035;1,4332;4,1551;5,3340;0,1604;3,6654;0,1665;0,6054;3,8052;0,5007;0,4583;0,5973;1,0006;2,3026;1,1920;1,0995;0,6289;0,0842;0,2042;0,3073;1,2225;0,9431;0,0656;3,1258;6,1578;0,3574;0,6080;5,7138;235;235/A/NBP/2016;
20161207;0,1158;4,1268;3,0720;0,5320;3,1100;2,9450;2,9076;4,4232;1,4146;4,0852;5,1955;0,1587;3,6210;0,1635;0,5947;3,7327;0,4915;0,4532;0,5867;0,9828;2,2616;1,2052;1,0839;0,6262;0,0831;0,2031;0,3049;1,2108;0,9310;0,0647;3,0967;6,0750;0,3549;0,5994;5,6032;236;236/A/NBP/2016;
20161208;0,1155;4,1107;3,0814;0,5300;3,1104;2,9639;2,9032;4,4401;1,4158;4,0917;5,2126;0,1594;3,6238;0,1641;0,5969;3,7406;0,4920;0,4545;0,5891;0,9867;2,2702;1,2252;1,0857;0,6276;0,0828;0,2023;0,3026;1,2150;0,9297;0,0649;3,0936;6,1024;0,3543;0,5977;5,6161;237;237/A/NBP/2016;
20161209;0,1172;4,1772;3,1238;0,5384;3,1688;3,0007;2,9350;4,4385;1,4117;4,1120;5,2701;0,1615;3,6511;0,1642;0,5968;3,7535;0,4943;0,4572;0,5891;0,9861;2,2693;1,2068;1,0945;0,6379;0,0840;0,2050;0,3055;1,2375;0,9443;0,0663;3,1343;6,1969;0,3582;0,6051;5,6132;238;238/A/NBP/2016;
20161212;0,1181;4,2090;3,1411;0,5424;3,2054;3,0141;2,9429;4,4583;1,4194;4,1422;5,2958;0,1607;3,6336;0,1649;0,5995;3,7655;0,4984;0,4585;0,5919;0,9891;2,2795;1,1940;1,0998;0,6458;0,0845;0,2076;0,3040;1,2457;0,9514;0,0688;3,1578;6,2363;0,3597;0,6087;5,6999;239;239/A/NBP/2016;
20161213;0,1178;4,1905;3,1354;0,5402;3,1941;3,0123;2,9378;4,4505;1,4154;4,1344;5,3306;0,1606;3,6357;0,1646;0,5985;3,7589;0,4972;0,4577;0,5913;0,9874;2,2755;1,2097;1,1018;0,6462;0,0841;0,2068;0,3079;1,2553;0,9447;0,0687;3,1496;6,2075;0,3586;0,6071;5,6736;240;240/A/NBP/2016;
20161214;0,1174;4,1768;3,1316;0,5386;3,1851;3,0110;2,9321;4,4389;1,4114;4,1302;5,2876;0,1587;3,6276;0,1642;0,5969;3,7349;0,4947;0,4555;0,5905;0,9837;2,2696;1,1982;1,0988;0,6418;0,0840;0,2061;0,3057;1,2524;0,9396;0,0687;3,1418;6,1879;0,3579;0,6054;5,6557;241;241/A/NBP/2016;
20161215;0,1183;4,2329;3,1321;0,5455;3,1832;2,9980;2,9461;4,4453;1,4168;4,1334;5,3021;0,1613;3,5909;0,1645;0,5979;3,7324;0,4942;0,4558;0,5895;0,9837;2,2728;1,2067;1,1027;0,6426;0,0847;0,2057;0,3012;1,2560;0,9482;0,0688;3,1599;6,2425;0,3581;0,6109;5,6544;242;242/A/NBP/2016;
20161216;0,1181;4,2296;3,1067;0,5449;3,1694;2,9741;2,9315;4,4253;1,4164;4,1152;5,2532;0,1607;3,5828;0,1638;0,5953;3,7125;0,4869;0,4510;0,5874;0,9787;2,2627;1,2117;1,0972;0,6358;0,0845;0,2078;0,3031;1,2552;0,9446;0,0686;3,1587;6,2368;0,3566;0,6079;5,6905;243;243/A/NBP/2016;
20161219;0,1178;4,2255;3,0815;0,5441;3,1646;2,9426;2,9173;4,4157;1,4152;4,1185;5,2662;0,1606;3,5967;0,1633;0,5940;3,7107;0,4887;0,4520;0,5861;0,9787;2,2577;1,2083;1,0926;0,6274;0,0845;0,2065;0,3012;1,2459;0,9438;0,0685;3,1576;6,2329;0,3554;0,6095;5,6704;244;244/A/NBP/2016;
20161220;0,1180;4,2493;3,0742;0,5472;3,1659;2,9348;2,9355;4,4128;1,4177;4,1289;5,2621;0,1608;3,5992;0,1632;0,5936;3,7176;0,4882;0,4539;0,5858;0,9762;2,2562;1,2115;1,1013;0,6270;0,0849;0,2079;0,3004;1,2630;0,9488;0,0689;3,1652;6,2460;0,3558;0,6116;5,6755;245;245/A/NBP/2016;
20161221;0,1180;4,2484;3,0797;0,5475;3,1767;2,9386;2,9412;4,4180;1,4234;4,1357;5,2383;0,1609;3,6139;0,1635;0,5943;3,7330;0,4898;0,4576;0,5868;0,9778;2,2589;1,2085;1,1063;0,6274;0,0850;0,2072;0,3043;1,2665;0,9485;0,0695;3,1544;6,2569;0,3550;0,6113;5,7012;246;246/A/NBP/2016;
20161222;0,1172;4,2222;3,0459;0,5438;3,1386;2,9163;2,9144;4,4089;1,4214;4,1141;5,2072;0,1607;3,5896;0,1631;0,5931;3,7285;0,4850;0,4585;0,5854;0,9763;2,2542;1,2017;1,1031;0,6261;0,0845;0,2046;0,3024;1,2688;0,9432;0,0694;3,1379;6,2141;0,3510;0,6076;5,6673;247;247/A/NBP/2016;
20161223;0,1173;4,2199;3,0412;0,5438;3,1284;2,9157;2,9194;4,4126;1,4231;4,1170;5,1815;0,1605;3,5970;0,1633;0,5935;3,7190;0,4841;0,4576;0,5858;0,9734;2,2561;1,2025;1,1013;0,6250;0,0849;0,2036;0,3018;1,2838;0,9433;0,0692;3,1375;6,2224;0,3504;0,6074;5,6622;248;248/A/NBP/2016;
20161227;0,1170;4,2120;3,0292;0,5429;3,1124;2,9026;2,9083;4,4022;1,4247;4,0964;5,1681;0,1584;3,5926;0,1629;0,5921;3,7102;0,4837;0,4564;0,5831;0,9709;2,2508;1,1969;1,0960;0,6243;0,0847;0,2040;0,3022;1,2855;0,9406;0,0692;3,1325;6,2003;0,3488;0,6064;5,6458;249;249/A/NBP/2016;
20161228;0,1173;4,2260;3,0406;0,5449;3,1136;2,9268;2,9124;4,4127;1,4280;4,1083;5,1768;0,1571;3,5922;0,1632;0,5935;3,7191;0,4859;0,4597;0,5850;0,9719;2,2562;1,1942;1,0963;0,6275;0,0848;0,2034;0,3038;1,2921;0,9430;0,0698;3,1443;6,2050;0,3495;0,6066;5,6596;250;250/A/NBP/2016;
20161229;0,1172;4,2161;3,0420;0,5435;3,1218;2,9355;2,9100;4,4131;1,4267;4,1190;5,1694;0,1548;3,6240;0,1635;0,5936;3,6837;0,4855;0,4613;0,5836;0,9719;2,2564;1,1940;1,0971;0,6279;0,0848;0,2038;0,3084;1,2835;0,9400;0,0701;3,1314;6,1925;0,3491;0,6063;5,6752;251;251/A/NBP/2016;
20161230;0,1167;4,1793;3,0180;0,5387;3,0995;2,9058;2,8926;4,4240;1,4224;4,1173;5,1445;0,1542;3,5748;0,1637;0,5951;3,7145;0,4868;0,4619;0,5853;0,9749;2,2619;1,1867;1,0866;0,6268;0,0843;0,2015;0,3035;1,2838;0,9314;0,0680;3,1014;6,1551;0,3476;0,6015;5,6716;252;252/A/NBP/2016;

kod ISO;THB;USD;AUD;HKD;CAD;NZD;SGD;EUR;HUF;CHF;GBP;UAH;JPY;CZK;DKK;ISK;NOK;SEK;HRK;RON;BGN;TRY;ILS;CLP;PHP;MXN;ZAR;BRL;MYR;RUB;IDR;INR;KRW;CNY;XDR;
nazwa waluty;bat (Tajlandia);dolar amerykañski;dolar australijski;dolar Hongkongu;dolar kanadyjski;dolar nowozelandzki;dolar singapurski;euro;forint (Wêgry);frank szwajcarski;funt szterling;hrywna (Ukraina);jen (Japonia);korona czeska;korona duñska;korona islandzka;korona norweska;korona szwedzka;kuna (Chorwacja);lej rumuñski;lew (Bu³garia);lira turecka;nowy  izraelski szekel;peso  chilijskie;peso filipiñskie;peso meksykañskie;rand (Republika Po³udniowej Afryki);real (Brazylia);ringgit (Malezja);rubel rosyjski;rupia indonezyjska;rupia  indyjska;won po³udniowokoreañski;yuan renminbi (Chiny);SDR (MFW);
liczba jednostek;1;1;1;1;1;1;1;1;100;1;1;1;100;1;1;100;1;1;1;1;1;1;1;100;1;1;1;1;1;1;10000;100;100;1;1;
